,Date,Period,EpexHourly,SpotPrice,SystemPrice,ImbalanceVolume,Temp,NextSystemPrice
26726,15/10/2020,39,54.0,61.01,102.31,120.0828,11.7,88.81
26727,15/10/2020,40,54.0,38.11,88.81,96.1278,11.7,30.61
26728,15/10/2020,41,42.0,44.32,30.61,-31.9539,11.7,31.15
26729,15/10/2020,42,42.0,27.91,31.15,-12.5986,11.7,68.0
26730,15/10/2020,43,37.91,32.68,68.0,307.9142,11.7,30.85
26731,15/10/2020,44,37.91,35.49,30.85,-101.0477,11.7,60.0
26732,15/10/2020,45,41.08,24.73,60.0,53.5237,11.7,20.0
26733,15/10/2020,46,41.08,28.5,20.0,-245.0343,11.7,2.0
26734,15/10/2020,47,35.7,28.31,2.0,-374.8687,11.7,20.0
26735,15/10/2020,48,35.7,40.7,20.0,-331.9351,11.7,3.85
26736,16/10/2020,1,35.72,44.83,3.85,-423.5501,11.6,22.11
26737,16/10/2020,2,35.72,42.65,22.11,-150.763,11.6,53.0
26738,16/10/2020,3,35.0,42.55,53.0,110.8712,11.6,53.5
26739,16/10/2020,4,35.0,30.26,53.5,378.5416,11.6,53.9
26740,16/10/2020,5,31.77,38.83,53.9,444.7501,11.6,53.0
26741,16/10/2020,6,31.77,33.84,53.0,282.0186,11.6,52.0
26742,16/10/2020,7,33.38,37.06,52.0,39.7243,11.6,20.1
26743,16/10/2020,8,33.38,43.07,20.1,-74.4723,11.6,20.2
26744,16/10/2020,9,41.5,52.41,20.2,-31.4014,11.6,20.2
26745,16/10/2020,10,41.5,49.64,20.2,-96.0712,11.6,51.95
26746,16/10/2020,11,49.92,40.94,51.95,85.0632,11.6,55.0
26747,16/10/2020,12,49.92,62.96,55.0,338.3437,11.6,68.0
26748,16/10/2020,13,62.71,42.1,68.0,216.7646,11.6,30.36
26749,16/10/2020,14,62.71,35.04,30.36,-60.4161,11.6,30.36
26750,16/10/2020,15,64.5,41.59,30.36,-303.737,11.6,32.15
26751,16/10/2020,16,64.5,53.83,32.15,-7.8204,11.6,30.45
26752,16/10/2020,17,62.18,59.36,30.45,-289.6538,11.6,13.0
26753,16/10/2020,18,62.18,51.64,13.0,-175.2335,11.6,72.0
26754,16/10/2020,19,58.01,25.36,72.0,316.0046,11.6,67.5
26755,16/10/2020,20,58.01,30.48,67.5,398.8564,11.6,67.0
26756,16/10/2020,21,53.38,27.61,67.0,184.2977,11.6,32.0
26757,16/10/2020,22,53.38,24.8,32.0,-3.3744,11.6,13.0
26758,16/10/2020,23,49.95,45.82,13.0,-350.4587,11.6,32.0
26759,16/10/2020,24,49.95,46.82,32.0,-11.0254,11.6,13.0
26760,16/10/2020,25,43.0,41.64,13.0,-180.3409,11.6,32.5
26761,16/10/2020,26,43.0,43.05,32.5,-0.7324,11.6,55.0
26762,16/10/2020,27,41.67,47.26,55.0,611.8751,11.6,52.45
26763,16/10/2020,28,41.67,49.71,52.45,286.2347,11.6,52.45
26764,16/10/2020,29,44.27,51.4,52.45,199.5363,11.6,52.45
26765,16/10/2020,30,44.27,59.82,52.45,361.6374,11.6,52.45
26766,16/10/2020,31,52.9,58.42,52.45,403.2506,11.6,52.5
26767,16/10/2020,32,52.9,62.83,52.5,456.5066,11.6,65.0
26768,16/10/2020,33,90.53,59.58,65.0,319.898,11.6,65.0
26769,16/10/2020,34,90.53,70.13,65.0,246.2328,11.6,75.0
26770,16/10/2020,35,183.2,71.15,75.0,99.8423,11.6,67.0
26771,16/10/2020,36,183.2,58.73,67.0,96.0389,11.6,80.0
26772,16/10/2020,37,91.1,41.97,80.0,106.4249,11.6,85.0
26773,16/10/2020,38,91.1,41.55,85.0,225.1083,11.6,75.0
26774,16/10/2020,39,57.07,45.32,75.0,39.7311,11.6,33.25
26775,16/10/2020,40,57.07,46.66,33.25,-42.1944,11.6,32.8
26776,16/10/2020,41,45.0,44.15,32.8,-186.37,11.6,13.0
26777,16/10/2020,42,45.0,42.95,13.0,-147.9961,11.6,62.0
26778,16/10/2020,43,41.01,46.79,62.0,111.4083,11.6,60.0
26779,16/10/2020,44,41.01,43.84,60.0,168.33,11.6,33.0
26780,16/10/2020,45,46.14,16.28,33.0,-20.4677,11.6,33.0
26781,16/10/2020,46,46.14,15.95,33.0,-61.1525,11.6,55.0
26782,16/10/2020,47,41.1,40.9,55.0,145.0967,11.6,55.0
26783,16/10/2020,48,41.1,43.61,55.0,141.9052,11.6,34.8
26784,17/10/2020,1,40.58,41.01,34.8,-22.4363,11.5,34.8
26785,17/10/2020,2,40.58,40.72,34.8,-38.6136,11.5,32.58
26786,17/10/2020,3,40.52,38.31,32.58,-164.524,11.5,53.5
26787,17/10/2020,4,40.52,33.48,53.5,15.1513,11.5,30.9
26788,17/10/2020,5,37.6,36.46,30.9,-93.4848,11.5,31.1504
26789,17/10/2020,6,37.6,39.59,31.1504,-39.1791,11.5,33.0
26790,17/10/2020,7,36.96,41.73,33.0,-19.9552,11.5,29.6904
26791,17/10/2020,8,36.96,37.95,29.6904,-131.7333,11.5,31.39
26792,17/10/2020,9,36.98,38.45,31.39,-57.9523,11.5,52.5
26793,17/10/2020,10,36.98,36.29,52.5,50.2527,11.5,31.87
26794,17/10/2020,11,41.06,36.7,31.87,-61.643,11.5,30.89
26795,17/10/2020,12,41.06,41.85,30.89,-166.6229,11.5,24.1
26796,17/10/2020,13,43.1,41.02,24.1,-218.9212,11.5,29.63022
26797,17/10/2020,14,43.1,41.06,29.63022,-134.5288,11.5,25.0
26798,17/10/2020,15,47.2,38.69,25.0,-94.0119,11.5,53.5
26799,17/10/2020,16,47.2,48.1,53.5,37.6838,11.5,61.5
26800,17/10/2020,17,52.0,50.14,61.5,102.7846,11.5,64.85
26801,17/10/2020,18,52.0,43.08,64.85,145.0348,11.5,59.5
26802,17/10/2020,19,57.0,38.0,59.5,66.9772,11.5,64.85
26803,17/10/2020,20,57.0,36.22,64.85,316.4182,11.5,53.25
26804,17/10/2020,21,52.0,39.48,53.25,3.6099,11.5,30.5
26805,17/10/2020,22,52.0,44.25,30.5,-90.9958,11.5,59.5
26806,17/10/2020,23,53.35,47.38,59.5,30.2083,11.5,13.0
26807,17/10/2020,24,53.35,41.52,13.0,-107.15,11.5,59.5
26808,17/10/2020,25,43.35,44.15,59.5,82.8335,11.5,59.5
26809,17/10/2020,26,43.35,43.64,59.5,105.9503,11.5,30.35
26810,17/10/2020,27,40.56,46.34,30.35,-91.415,11.5,59.5
26811,17/10/2020,28,40.56,39.41,59.5,211.4969,11.5,59.5
26812,17/10/2020,29,40.53,35.46,59.5,239.8512,11.5,59.5
26813,17/10/2020,30,40.53,40.84,59.5,142.2085,11.5,57.94322
26814,17/10/2020,31,44.0,53.9,57.94322,78.7617,11.5,3.85
26815,17/10/2020,32,44.0,60.75,3.85,-339.9777,11.5,6.46895
26816,17/10/2020,33,60.0,65.59,6.46895,-128.1139,11.5,67.0
26817,17/10/2020,34,60.0,68.57,67.0,272.9599,11.5,69.0
26818,17/10/2020,35,82.03,63.12,69.0,342.3456,11.5,67.0
26819,17/10/2020,36,82.03,59.42,67.0,372.9141,11.5,66.5
26820,17/10/2020,37,63.0,45.46,66.5,339.1667,11.5,67.0
26821,17/10/2020,38,63.0,45.87,67.0,434.333,11.5,66.5
26822,17/10/2020,39,43.98,58.58,66.5,264.3169,11.5,66.49
26823,17/10/2020,40,43.98,58.36,66.49,19.5354,11.5,32.0
26824,17/10/2020,41,45.4,48.8,32.0,-167.7055,11.5,64.0
26825,17/10/2020,42,45.4,41.47,64.0,2.5289,11.5,66.5
26826,17/10/2020,43,43.94,37.56,66.5,485.1643,11.5,57.0
26827,17/10/2020,44,43.94,47.57,57.0,288.02,11.5,53.75
26828,17/10/2020,45,53.86,49.15,53.75,155.0515,11.5,53.75
26829,17/10/2020,46,53.86,45.52,53.75,33.5051,11.5,32.15
26830,17/10/2020,47,42.52,45.35,32.15,-267.8114,11.5,53.75
26831,17/10/2020,48,42.52,45.97,53.75,93.8257,11.5,32.56
26832,18/10/2020,1,41.01,48.55,32.56,-115.9334,11.4,32.36
26833,18/10/2020,2,41.01,45.26,32.36,-128.2667,11.4,53.75
26834,18/10/2020,3,41.0,45.16,53.75,1.0432,11.4,53.75
26835,18/10/2020,4,41.0,43.8,53.75,242.2484,11.4,53.75
26836,18/10/2020,5,36.72,44.16,53.75,314.6631,11.4,53.75
26837,18/10/2020,6,36.72,44.48,53.75,153.32,11.4,53.75
26838,18/10/2020,7,37.96,46.26,53.75,223.7772,11.4,53.75
26839,18/10/2020,8,37.96,45.43,53.75,97.9558,11.4,53.75
26840,18/10/2020,9,39.14,48.78,53.75,36.75,11.4,30.27
26841,18/10/2020,10,39.14,49.3,30.27,-42.0567,11.4,33.32
26842,18/10/2020,11,39.92,41.97,33.32,-56.8563,11.4,53.75
26843,18/10/2020,12,39.92,36.53,53.75,112.5694,11.4,58.75
26844,18/10/2020,13,40.0,56.36,58.75,250.7367,11.4,57.0
26845,18/10/2020,14,40.0,51.95,57.0,53.0638,11.4,15.25
26846,18/10/2020,15,39.78,47.52,15.25,-201.2965,11.4,27.0
26847,18/10/2020,16,39.78,47.2,27.0,-149.6945,11.4,60.0
26848,18/10/2020,17,48.55,53.7,60.0,404.3865,11.4,57.5
26849,18/10/2020,18,48.55,54.34,57.5,102.7113,11.4,27.0
26850,18/10/2020,19,49.91,50.97,27.0,-90.8166,11.4,57.5
26851,18/10/2020,20,49.91,55.01,57.5,157.4467,11.4,60.0
26852,18/10/2020,21,49.14,59.15,60.0,386.623,11.4,65.0
26853,18/10/2020,22,49.14,58.0,65.0,378.5674,11.4,66.85
26854,18/10/2020,23,51.73,59.35,66.85,431.0334,11.4,67.0
26855,18/10/2020,24,51.73,58.63,67.0,744.0499,11.4,66.9
26856,18/10/2020,25,51.95,54.52,66.9,706.3366,11.4,66.9
26857,18/10/2020,26,51.95,44.78,66.9,734.425,11.4,66.5
26858,18/10/2020,27,48.0,48.98,66.5,516.5,11.4,58.4
26859,18/10/2020,28,48.0,54.89,58.4,354.1294,11.4,57.5
26860,18/10/2020,29,42.02,56.27,57.5,126.5737,11.4,57.5
26861,18/10/2020,30,42.02,59.11,57.5,78.7667,11.4,58.4
26862,18/10/2020,31,50.92,66.6,58.4,310.8918,11.4,57.5
26863,18/10/2020,32,50.92,73.3,57.5,96.8529,11.4,69.0
26864,18/10/2020,33,65.0,75.8,69.0,190.8139,11.4,73.0
26865,18/10/2020,34,65.0,90.89,73.0,322.2129,11.4,74.25
26866,18/10/2020,35,79.93,65.85,74.25,609.3774,11.4,74.45
26867,18/10/2020,36,79.93,51.37,74.45,843.25,11.4,75.0
26868,18/10/2020,37,66.8,48.36,75.0,738.1902,11.4,74.25
26869,18/10/2020,38,66.8,38.59,74.25,258.6663,11.4,29.0
26870,18/10/2020,39,44.9,35.94,29.0,-1.9278,11.4,28.2
26871,18/10/2020,40,44.9,39.46,28.2,-132.9848,11.4,28.13
26872,18/10/2020,41,47.62,42.17,28.13,-277.2191,11.4,27.0
26873,18/10/2020,42,47.62,45.62,27.0,-388.8318,11.4,28.13
26874,18/10/2020,43,42.38,52.56,28.13,-144.1932,11.4,59.0
26875,18/10/2020,44,42.38,52.13,59.0,109.6083,11.4,56.9
26876,18/10/2020,45,56.33,46.44,56.9,89.0091,11.4,29.05
26877,18/10/2020,46,56.33,43.59,29.05,-39.5417,11.4,56.9
26878,18/10/2020,47,38.6,41.27,56.9,322.9665,11.4,56.9
26879,18/10/2020,48,38.6,50.18,56.9,239.0275,11.4,56.5
26880,19/10/2020,1,39.97,51.86,56.5,84.5684,11.2,29.79
26881,19/10/2020,2,39.97,48.5,29.79,-15.1162,11.2,55.9
26882,19/10/2020,3,35.57,48.66,55.9,97.3805,11.2,55.9
26883,19/10/2020,4,35.57,41.06,55.9,206.9167,11.2,55.9
26884,19/10/2020,5,31.35,44.33,55.9,216.1309,11.2,55.9
26885,19/10/2020,6,31.35,39.26,55.9,95.7145,11.2,55.9
26886,19/10/2020,7,32.41,42.04,55.9,274.9753,11.2,55.9
26887,19/10/2020,8,32.41,33.81,55.9,124.8668,11.2,55.94
26888,19/10/2020,9,45.27,51.29,55.94,145.6258,11.2,55.9
26889,19/10/2020,10,45.27,48.72,55.9,17.8886,11.2,15.0
26890,19/10/2020,11,56.5,58.17,15.0,-150.0485,11.2,15.0
26891,19/10/2020,12,56.5,67.92,15.0,-280.7725,11.2,28.25
26892,19/10/2020,13,65.06,47.56,28.25,-71.1516,11.2,17.2
26893,19/10/2020,14,65.06,52.75,17.2,-234.8316,11.2,68.36
26894,19/10/2020,15,59.1,52.21,68.36,343.8402,11.2,69.86
26895,19/10/2020,16,59.1,42.5,69.86,660.9376,11.2,62.5
26896,19/10/2020,17,55.1,51.17,62.5,258.7445,11.2,62.5
26897,19/10/2020,18,55.1,50.72,62.5,318.1446,11.2,62.45
26898,19/10/2020,19,46.23,51.0,62.45,69.869,11.2,27.05
26899,19/10/2020,20,46.23,40.74,27.05,-4.427,11.2,62.45
26900,19/10/2020,21,42.27,37.2,62.45,481.0154,11.2,62.4
26901,19/10/2020,22,42.27,35.55,62.4,132.6292,11.2,27.0
26902,19/10/2020,23,40.24,33.06,27.0,-187.9651,11.2,27.0
26903,19/10/2020,24,40.24,30.56,27.0,-445.7585,11.2,17.2
26904,19/10/2020,25,36.37,30.37,17.2,-636.1344,11.2,17.2
26905,19/10/2020,26,36.37,30.58,17.2,-714.1695,11.2,19.0
26906,19/10/2020,27,37.0,38.79,19.0,-699.2191,11.2,27.0
26907,19/10/2020,28,37.0,39.11,27.0,-686.5145,11.2,27.0
26908,19/10/2020,29,38.91,39.71,27.0,-597.6773,11.2,27.0
26909,19/10/2020,30,38.91,47.45,27.0,-336.2591,11.2,27.3
26910,19/10/2020,31,46.06,46.75,27.3,-274.9581,11.2,28.0
26911,19/10/2020,32,46.06,50.6,28.0,-292.4439,11.2,28.25
26912,19/10/2020,33,55.0,60.95,28.25,-185.6448,11.2,64.0
26913,19/10/2020,34,55.0,62.81,64.0,192.6177,11.2,67.5
26914,19/10/2020,35,64.99,55.5,67.5,164.6713,11.2,67.5
26915,19/10/2020,36,64.99,42.01,67.5,293.8724,11.2,69.8
26916,19/10/2020,37,57.33,36.32,69.8,552.256,11.2,67.5
26917,19/10/2020,38,57.33,36.34,67.5,180.3213,11.2,29.1
26918,19/10/2020,39,40.36,32.43,29.1,-223.2071,11.2,17.2
26919,19/10/2020,40,40.36,18.95,17.2,-540.8552,11.2,29.1
26920,19/10/2020,41,36.99,32.7,29.1,-208.6854,11.2,28.0
26921,19/10/2020,42,36.99,34.41,28.0,-175.5595,11.2,19.0
26922,19/10/2020,43,27.96,23.38,19.0,-238.3568,11.2,15.0
26923,19/10/2020,44,27.96,26.76,15.0,-503.7836,11.2,24.99
26924,19/10/2020,45,29.81,35.2,24.99,-100.3042,11.2,52.5
26925,19/10/2020,46,29.81,40.67,52.5,31.2731,11.2,27.24
26926,19/10/2020,47,26.86,23.5,27.24,-155.2749,11.2,26.24
26927,19/10/2020,48,26.86,26.35,26.24,-324.3571,11.2,24.39
26928,20/10/2020,1,24.94,23.77,24.39,-284.7661,11.1,24.54
26929,20/10/2020,2,24.94,22.79,24.54,-198.7491,11.1,22.62
26930,20/10/2020,3,22.94,26.82,22.62,-248.9917,11.1,22.66
26931,20/10/2020,4,22.94,30.63,22.66,-94.8417,11.1,52.45
26932,20/10/2020,5,24.42,37.02,52.45,55.598,11.1,52.45
26933,20/10/2020,6,24.42,35.72,52.45,55.3583,11.1,52.45
26934,20/10/2020,7,27.1,29.29,52.45,82.2322,11.1,52.90331
26935,20/10/2020,8,27.1,33.45,52.90331,130.1138,11.1,56.45
26936,20/10/2020,9,32.43,45.3,56.45,206.5094,11.1,52.45
26937,20/10/2020,10,32.43,42.66,52.45,61.9747,11.1,28.78
26938,20/10/2020,11,46.24,25.3,28.78,-367.1494,11.1,28.92
26939,20/10/2020,12,46.24,37.77,28.92,-282.9304,11.1,41.4
26940,20/10/2020,13,49.0,53.4,41.4,-20.3279,11.1,40.15013
26941,20/10/2020,14,49.0,52.42,40.15013,-307.8508,11.1,15.0
26942,20/10/2020,15,56.56,56.14,15.0,-394.1412,11.1,58.0
26943,20/10/2020,16,56.56,54.25,58.0,107.1156,11.1,58.8
26944,20/10/2020,17,56.72,50.92,58.8,567.1704,11.1,58.0
26945,20/10/2020,18,56.72,42.47,58.0,253.5917,11.1,58.0
26946,20/10/2020,19,51.09,49.03,58.0,358.7417,11.1,58.0
26947,20/10/2020,20,51.09,50.93,58.0,178.0306,11.1,58.0
26948,20/10/2020,21,48.01,48.11,58.0,324.8524,11.1,58.0
26949,20/10/2020,22,48.01,47.27,58.0,199.1307,11.1,58.0
26950,20/10/2020,23,41.2,52.28,58.0,505.5065,11.1,58.7
26951,20/10/2020,24,41.2,46.63,58.7,558.1421,11.1,58.7
26952,20/10/2020,25,37.91,41.94,58.7,528.4794,11.1,58.7
26953,20/10/2020,26,37.91,36.86,58.7,461.025,11.1,58.7
26954,20/10/2020,27,39.37,33.75,58.7,410.6901,11.1,35.0
26955,20/10/2020,28,39.37,43.48,35.0,1.0674,11.1,57.95
26956,20/10/2020,29,39.52,46.06,57.95,64.2146,11.1,40.0
26957,20/10/2020,30,39.52,49.05,40.0,-14.7362,11.1,20.1
26958,20/10/2020,31,42.33,47.09,20.1,-260.9958,11.1,58.8
26959,20/10/2020,32,42.33,55.8,58.8,45.8465,11.1,61.0
26960,20/10/2020,33,54.26,62.55,61.0,59.6525,11.1,22.5
26961,20/10/2020,34,54.26,63.13,22.5,-45.2577,11.1,22.55
26962,20/10/2020,35,70.0,55.4,22.55,-53.9665,11.1,64.2
26963,20/10/2020,36,70.0,50.07,64.2,112.5623,11.1,67.5
26964,20/10/2020,37,61.42,35.56,67.5,682.6818,11.1,66.5
26965,20/10/2020,38,61.42,27.27,66.5,492.5126,11.1,66.0
26966,20/10/2020,39,44.04,40.34,66.0,239.2042,11.1,60.0
26967,20/10/2020,40,44.04,39.4,60.0,39.4445,11.1,22.55
26968,20/10/2020,41,41.96,37.63,22.55,-365.7572,11.1,22.5
26969,20/10/2020,42,41.96,37.47,22.5,-153.8394,11.1,58.5
26970,20/10/2020,43,37.17,42.29,58.5,271.6973,11.1,58.0
26971,20/10/2020,44,37.17,25.29,58.0,263.1457,11.1,57.85
26972,20/10/2020,45,35.99,27.65,57.85,305.4498,11.1,57.0
26973,20/10/2020,46,35.99,25.38,57.0,126.1092,11.1,57.45
26974,20/10/2020,47,30.44,20.56,57.45,84.0593,11.1,25.95
26975,20/10/2020,48,30.44,22.11,25.95,-253.359,11.1,20.38
26976,21/10/2020,1,34.0,20.68,20.38,-663.0765,11.0,23.72
26977,21/10/2020,2,34.0,21.87,23.72,-449.2876,11.0,19.61013
26978,21/10/2020,3,36.24,19.07,19.61013,-614.965,11.0,23.93
26979,21/10/2020,4,36.24,20.42,23.93,-412.6662,11.0,21.25
26980,21/10/2020,5,36.82,24.54,21.25,-582.332,11.0,16.3
26981,21/10/2020,6,36.82,24.4,16.3,-777.4957,11.0,17.96
26982,21/10/2020,7,41.0,31.37,17.96,-898.9095,11.0,18.62
26983,21/10/2020,8,41.0,19.55,18.62,-798.2321,11.0,26.65
26984,21/10/2020,9,47.68,38.26,26.65,-614.3227,11.0,5.0
26985,21/10/2020,10,47.68,27.3,5.0,-722.5792,11.0,3.9
26986,21/10/2020,11,46.95,29.62,3.9,-884.1523,11.0,4.5
26987,21/10/2020,12,46.95,38.68,4.5,-874.3804,11.0,0.0
26988,21/10/2020,13,49.28,38.83,0.0,-379.1464,11.0,0.0
26989,21/10/2020,14,49.28,51.52,0.0,-731.005,11.0,22.55
26990,21/10/2020,15,55.62,56.96,22.55,-412.1648,11.0,28.13
26991,21/10/2020,16,55.62,59.34,28.13,-79.4592,11.0,62.05
26992,21/10/2020,17,59.91,57.7,62.05,238.9761,11.0,67.0
26993,21/10/2020,18,59.91,58.74,67.0,470.3447,11.0,62.05
26994,21/10/2020,19,59.8,61.37,62.05,152.0856,11.0,67.0
26995,21/10/2020,20,59.8,63.04,67.0,410.8374,11.0,67.0
26996,21/10/2020,21,58.9,59.84,67.0,408.6,11.0,67.0
26997,21/10/2020,22,58.9,59.91,67.0,475.2667,11.0,67.89
26998,21/10/2020,23,56.01,65.06,67.89,604.7487,11.0,62.05
26999,21/10/2020,24,56.01,61.38,62.05,90.0417,11.0,65.0
27000,21/10/2020,25,46.1,51.82,65.0,261.2288,11.0,72.5
27001,21/10/2020,26,46.1,45.67,72.5,463.0716,11.0,72.5
27002,21/10/2020,27,39.0,39.04,72.5,566.1568,11.0,62.05
27003,21/10/2020,28,39.0,41.77,62.05,128.9879,11.0,67.0
27004,21/10/2020,29,37.5,53.99,67.0,158.0382,11.0,31.0
27005,21/10/2020,30,37.5,56.91,31.0,-110.1278,11.0,31.0
27006,21/10/2020,31,40.8,58.56,31.0,-56.5514,11.0,72.25
27007,21/10/2020,32,40.8,58.44,72.25,197.631,11.0,78.4
27008,21/10/2020,33,51.96,64.32,78.4,256.9915,11.0,66.0
27009,21/10/2020,34,51.96,59.1,66.0,14.8944,11.0,31.01
27010,21/10/2020,35,63.04,47.35,31.01,-25.501,11.0,31.05
27011,21/10/2020,36,63.04,46.14,31.05,-59.5623,11.0,78.4
27012,21/10/2020,37,50.0,49.45,78.4,156.1912,11.0,74.45
27013,21/10/2020,38,50.0,49.89,74.45,3.2291,11.0,69.8
27014,21/10/2020,39,44.0,47.72,69.8,21.2141,11.0,31.05
27015,21/10/2020,40,44.0,42.44,31.05,-40.1059,11.0,68.0
27016,21/10/2020,41,45.29,38.28,68.0,91.5903,11.0,60.0
27017,21/10/2020,42,45.29,34.86,60.0,35.7766,11.0,31.1
27018,21/10/2020,43,40.98,48.81,31.1,-95.4014,11.0,57.9
27019,21/10/2020,44,40.98,23.91,57.9,5.4676,11.0,32.51
27020,21/10/2020,45,34.29,22.25,32.51,-153.1584,11.0,32.5
27021,21/10/2020,46,34.29,21.8,32.5,-240.5875,11.0,57.9
27022,21/10/2020,47,28.16,29.54,57.9,282.2005,11.0,20.4
27023,21/10/2020,48,28.16,36.69,20.4,-300.5499,11.0,25.0
27024,22/10/2020,1,26.52,22.93,25.0,-31.7476,10.9,23.5
27025,22/10/2020,2,26.52,17.07,23.5,-124.8799,10.9,57.5
27026,22/10/2020,3,23.38,16.54,57.5,70.2992,10.9,57.4
27027,22/10/2020,4,23.38,12.68,57.4,24.9381,10.9,18.68
27028,22/10/2020,5,22.18,17.32,18.68,-66.9666,10.9,15.24
27029,22/10/2020,6,22.18,19.16,15.24,-281.6666,10.9,14.1
27030,22/10/2020,7,27.18,29.08,14.1,-244.3309,10.9,12.7
27031,22/10/2020,8,27.18,45.03,12.7,-358.1597,10.9,20.97
27032,22/10/2020,9,35.62,48.49,20.97,-288.3585,10.9,21.1
27033,22/10/2020,10,35.62,35.55,21.1,-299.3907,10.9,31.87
27034,22/10/2020,11,41.86,26.18,31.87,-101.1932,10.9,57.4
27035,22/10/2020,12,41.86,43.48,57.4,7.0809,10.9,58.75
27036,22/10/2020,13,43.99,30.84,58.75,30.8009,10.9,5.0
27037,22/10/2020,14,43.99,35.42,5.0,-228.1253,10.9,18.0
27038,22/10/2020,15,50.64,34.53,18.0,-311.7034,10.9,58.5
27039,22/10/2020,16,50.64,27.64,58.5,155.569,10.9,18.1
27040,22/10/2020,17,48.8,46.35,18.1,-198.7429,10.9,18.0
27041,22/10/2020,18,48.8,38.66,18.0,-241.3691,10.9,31.25
27042,22/10/2020,19,46.94,39.98,31.25,-51.7052,10.9,15.0
27043,22/10/2020,20,46.94,43.59,15.0,-255.3169,10.9,58.5
27044,22/10/2020,21,45.67,44.63,58.5,343.1011,10.9,27.1
27045,22/10/2020,22,45.67,44.55,27.1,-217.4392,10.9,30.0
27046,22/10/2020,23,44.2,34.52,30.0,-122.4879,10.9,57.0
27047,22/10/2020,24,44.2,37.83,57.0,39.3958,10.9,56.5
27048,22/10/2020,25,43.34,36.77,56.5,16.9826,10.9,31.3
27049,22/10/2020,26,43.34,34.58,31.3,-31.9547,10.9,30.1
27050,22/10/2020,27,42.76,31.9,30.1,-281.464,10.9,30.1
27051,22/10/2020,28,42.76,36.65,30.1,-264.4994,10.9,30.1
27052,22/10/2020,29,42.98,49.58,30.1,-297.0664,10.9,30.1
27053,22/10/2020,30,42.98,43.38,30.1,-262.0616,10.9,30.0
27054,22/10/2020,31,47.5,35.73,30.0,-386.8889,10.9,62.02
27055,22/10/2020,32,47.5,46.9,62.02,20.8846,10.9,31.32
27056,22/10/2020,33,55.0,67.5,31.32,-21.4411,10.9,30.1
27057,22/10/2020,34,55.0,74.23,30.1,-227.0627,10.9,30.25
27058,22/10/2020,35,78.36,62.56,30.25,-147.7773,10.9,32.01
27059,22/10/2020,36,78.36,46.33,32.01,-135.533,10.9,94.92
27060,22/10/2020,37,67.51,29.83,94.92,351.4767,10.9,97.17
27061,22/10/2020,38,67.51,34.11,97.17,293.0187,10.9,32.15
27062,22/10/2020,39,50.21,37.69,32.15,-32.1987,10.9,32.06
27063,22/10/2020,40,50.21,39.71,32.06,-261.5839,10.9,32.06
27064,22/10/2020,41,43.92,42.08,32.06,-291.0702,10.9,32.2
27065,22/10/2020,42,43.92,42.97,32.2,-92.8831,10.9,32.2
27066,22/10/2020,43,43.47,50.58,32.2,-29.4786,10.9,54.25
27067,22/10/2020,44,43.47,45.29,54.25,83.5074,10.9,54.25
27068,22/10/2020,45,50.01,34.23,54.25,199.7697,10.9,54.25
27069,22/10/2020,46,50.01,23.2,54.25,130.0889,10.9,54.25
27070,22/10/2020,47,45.0,49.49,54.25,315.8912,10.9,58.4
27071,22/10/2020,48,45.0,51.73,58.4,482.4528,10.9,54.25
27072,23/10/2020,1,45.37,52.47,54.25,384.4237,10.8,57.0
27073,23/10/2020,2,45.37,42.29,57.0,363.141,10.8,58.0
27074,23/10/2020,3,39.99,53.36,58.0,366.2051,10.8,58.0
27075,23/10/2020,4,39.99,41.39,58.0,435.5637,10.8,58.0
27076,23/10/2020,5,34.01,47.12,58.0,401.4833,10.8,56.0
27077,23/10/2020,6,34.01,39.17,56.0,327.9666,10.8,56.0
27078,23/10/2020,7,34.4,42.36,56.0,283.6344,10.8,54.25
27079,23/10/2020,8,34.4,48.42,54.25,176.4098,10.8,54.25
27080,23/10/2020,9,41.43,57.57,54.25,62.8667,10.8,31.7
27081,23/10/2020,10,41.43,46.81,31.7,-60.7283,10.8,54.25
27082,23/10/2020,11,49.15,54.81,54.25,218.1349,10.8,58.4
27083,23/10/2020,12,49.15,56.59,58.4,409.4081,10.8,58.5
27084,23/10/2020,13,49.92,41.79,58.5,709.3916,10.8,53.84
27085,23/10/2020,14,49.92,46.0,53.84,215.1954,10.8,55.51
27086,23/10/2020,15,55.34,35.17,55.51,517.4868,10.8,56.17
27087,23/10/2020,16,55.34,34.51,56.17,488.714,10.8,32.21
27088,23/10/2020,17,53.47,41.35,32.21,-239.0568,10.8,32.22
27089,23/10/2020,18,53.47,38.21,32.22,-152.5414,10.8,32.22
27090,23/10/2020,19,50.47,47.87,32.22,-270.9939,10.8,32.25
27091,23/10/2020,20,50.47,57.8,32.25,-279.4058,10.8,32.27
27092,23/10/2020,21,49.62,56.68,32.27,-169.02,10.8,32.35
27093,23/10/2020,22,49.62,55.79,32.35,-128.6881,10.8,74.5
27094,23/10/2020,23,47.46,59.63,74.5,200.3716,10.8,74.5
27095,23/10/2020,24,47.46,49.37,74.5,762.5875,10.8,69.79
27096,23/10/2020,25,44.64,43.11,69.79,489.6278,10.8,65.0
27097,23/10/2020,26,44.64,40.12,65.0,194.455,10.8,62.0
27098,23/10/2020,27,42.87,44.57,62.0,112.8323,10.8,32.53
